DATAFLOW,LAST UPDATE,freq,waste,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2016,45.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2017,47.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2018,50.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2019,51.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,ES,2020,51.4,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2009,33.5,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2010,34.1,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2011,35.6,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2012,37,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2013,37.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2014,39,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2015,40.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2016,42.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2017,41.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2018,41.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2019,41.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,EU27_2020,2020,37.6,s
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2009,25.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2010,26.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2011,25.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2012,25.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2013,22.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2014,24.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2015,23.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2016,25.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2017,26.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2018,31.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2019,42,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FI,2020,39.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2009,25,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2010,23.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2011,23.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2012,25.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2013,25.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2014,25.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2015,25.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2016,25.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2017,26.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2018,26.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2019,26.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,FR,2020,21.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2012,45.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2013,45.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2014,37.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2015,46.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2016,41.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2017,37.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2018,37.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2019,35.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HR,2020,34.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2009,24.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2010,32.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2011,22.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2012,27.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2013,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2014,36.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2015,27.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2016,31.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2017,32,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2018,30,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2019,33,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,HU,2020,24.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2009,36.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2010,39.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2011,47.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2012,38.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2013,34.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2014,31.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2015,29.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2016,31.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2017,30.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2018,27.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2019,27.5,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IE,2020,29,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2010,31.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2011,41.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2012,40.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2013,26.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2014,26.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2015,37,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2016,41.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2017,28.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2018,29.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2019,24,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IS,2020,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2009,33.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2010,34.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2011,36.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2012,37.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2013,36.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2014,38,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2015,41.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2016,42.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2017,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2018,43.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2019,44.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,IT,2020,51.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2009,3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2010,2.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2011,2.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2012,7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2013,6.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2014,6.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2015,16.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2016,20.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2017,18.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2018,21.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2019,26.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LI,2020,30.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2009,35.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2010,38.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2011,38.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2012,38.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2013,42.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2014,51.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2015,54.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2016,74.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2017,71.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2018,69.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2019,69.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LT,2020,56.1,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2009,24.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2010,31,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2011,33.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2012,36.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2013,32.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2014,32.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2015,32.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2016,31.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2017,33.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2018,32.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2019,33.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LU,2020,34.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2009,20.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2010,24,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2011,23,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2012,24,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2013,24.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2014,36.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2015,35.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2016,37.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2017,36.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2018,35.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2019,35.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,LV,2020,35.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2009,50.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2010,22,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2011,28.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2012,32.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2013,22.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2014,32.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2015,28.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2016,23.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2017,19.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2018,11.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2019,15.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,MT,2020,10.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2009,38.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2010,47.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2011,50.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2012,47.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2013,46.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2014,50.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2015,49.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2016,51.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2017,50.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2018,52,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2019,57.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NL,2020,49.2,be
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2009,30,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2010,36.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2011,37.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2012,38.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2013,38.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2014,36.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2015,37.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2016,39.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2017,36.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2018,36.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2019,33.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,NO,2020,27.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2009,21.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2010,20.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2011,22.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2012,21.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2013,19.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2014,28.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2015,30.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2016,46.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2017,34.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2018,35.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PL,2019,31.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2009,25.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2010,24.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2011,26.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2012,30.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2013,35.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2014,40,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2015,43,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2016,41.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2017,34.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2018,33.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2019,35.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,PT,2020,33.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2009,23.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2010,28.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2011,40.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2012,51.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2013,51.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2014,44.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2015,46.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2016,46.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2017,47.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2018,43,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2019,31.1,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,RO,2020,30.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2009,37.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2010,32.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2011,34.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2012,34.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2013,45.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2014,47.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2015,49,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2016,50.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2017,48.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2018,50,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2019,53.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SE,2020,33.5,b
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2009,42,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2010,67.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2011,75.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2012,64.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2013,81.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2014,69.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2015,63.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2016,62,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2017,60.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2018,48.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2019,50.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SI,2020,44.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2009,49.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2010,44.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2011,49.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2012,57,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2013,55.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2014,55.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2015,54.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2016,51.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2017,52.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2018,51.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2019,52.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,SK,2020,56.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2009,24.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2010,24.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2011,24.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2012,25.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2013,31.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2014,37.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2015,39.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2016,44.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2017,46.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150102,RT,UK,2018,43.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2009,21.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2010,33.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2011,21.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2012,21.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2013,20.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2014,19.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2015,18.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2016,17.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2017,19.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2018,20.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2019,20.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,AT,2020,29.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2009,56.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2010,63.3,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2011,63.4,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2012,66.1,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2013,59,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2014,72.2,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2015,74.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2016,80.9,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2017,83.7,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2018,90.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2019,80.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BE,2020,71.6,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2009,45.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2010,53.8,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2011,41.5,
ESTAT:TEN00063(1.0),21/03/23 23:00:00,A,W150103,RT,BG,2012,53.1,
